primary_name,Customer Type,Period Name,Food Type,Week Name,Total Amount,Slot Timing From,Slot Timing To,city
"Diamond Plaza, Jessore Road",Adult,Lunch,NON-VEG,FRIDAY,899,12:00:00,16:00:00,Kolkata
"Diamond Plaza, Jessore Road",Adult,Dinner,NON-VEG,FRIDAY,949,18:00:00,23:00:00,Kolkata
"Diamond Plaza, Jessore Road",Child,Dinner,VEG,MONDAY,469,18:30:00,23:00:00,Kolkata
"Diamond Plaza, Jessore Road",Child,Lunch,VEG,MONDAY,469,12:00:00,16:00:00,Kolkata
"Diamond Plaza, Jessore Road",Adult,Lunch,VEG,WEDNESDAY,799,12:00:00,16:00:00,Kolkata
"Diamond Plaza, Jessore Road",Adult,Lunch,VEG,THURSDAY,799,12:00:00,16:00:00,Kolkata
"Diamond Plaza, Jessore Road",Adult,Dinner,VEG,WEDNESDAY,799,18:00:00,23:00:00,Kolkata
"Diamond Plaza, Jessore Road",Adult,Dinner,VEG,THURSDAY,799,18:00:00,23:00:00,Kolkata
"Diamond Plaza, Jessore Road",Adult,Lunch,VEG,FRIDAY,799,12:00:00,16:00:00,Kolkata
"Diamond Plaza, Jessore Road",Adult,Dinner,VEG,FRIDAY,849,18:00:00,23:00:00,Kolkata
"Diamond Plaza, Jessore Road",Adult,Lunch,VEG,MONDAY,599,12:00:00,16:00:00,Kolkata
"Diamond Plaza, Jessore Road",Adult,Lunch,NON-VEG,MONDAY,699,12:00:00,16:00:00,Kolkata
"Diamond Plaza, Jessore Road",Adult,Dinner,VEG,MONDAY,699,18:00:00,23:00:00,Kolkata
"Diamond Plaza, Jessore Road",Adult,Dinner,NON-VEG,MONDAY,799,18:00:00,23:00:00,Kolkata
"Diamond Plaza, Jessore Road",Adult,Lunch,VEG,TUESDAY,599,12:00:00,16:00:00,Kolkata
"Diamond Plaza, Jessore Road",Adult,Lunch,NON-VEG,TUESDAY,699,12:00:00,16:00:00,Kolkata
"Diamond Plaza, Jessore Road",Adult,Dinner,VEG,TUESDAY,699,18:00:00,23:00:00,Kolkata
"Diamond Plaza, Jessore Road",Adult,Dinner,NON-VEG,TUESDAY,799,18:00:00,23:00:00,Kolkata
"Eros Mall, Sector 20A",Adult,Lunch,NON-VEG,SUNDAY,899,12:00:00,18:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Dinner,VEG,SUNDAY,849,18:00:00,23:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Dinner,NON-VEG,SUNDAY,899,18:00:00,23:00:00,Faridabad
"Eros Mall, Sector 20A",Child,Lunch,VEG,MONDAY,299,12:00:00,16:00:00,Faridabad
"Eros Mall, Sector 20A",Child,Dinner,VEG,MONDAY,469,18:00:00,23:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Lunch,VEG,MONDAY,449,12:00:00,18:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Lunch,NON-VEG,MONDAY,499,12:00:00,18:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Dinner,VEG,MONDAY,749,18:00:00,23:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Dinner,NON-VEG,MONDAY,799,18:00:00,23:00:00,Faridabad
"Eros Mall, Sector 20A",Child,Lunch,VEG,TUESDAY,299,12:00:00,16:00:00,Faridabad
"Eros Mall, Sector 20A",Child,Dinner,VEG,TUESDAY,469,18:00:00,23:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Lunch,VEG,TUESDAY,449,12:00:00,18:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Lunch,NON-VEG,TUESDAY,499,12:00:00,18:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Dinner,VEG,TUESDAY,749,18:00:00,23:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Dinner,NON-VEG,TUESDAY,799,18:00:00,23:00:00,Faridabad
"Eros Mall, Sector 20A",Child,Lunch,VEG,WEDNESDAY,299,12:00:00,16:00:00,Faridabad
"Eros Mall, Sector 20A",Child,Dinner,VEG,WEDNESDAY,469,18:00:00,23:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Lunch,VEG,WEDNESDAY,449,12:00:00,18:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Lunch,NON-VEG,WEDNESDAY,499,12:00:00,18:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Dinner,VEG,WEDNESDAY,799,18:00:00,23:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Dinner,NON-VEG,WEDNESDAY,849,18:00:00,23:00:00,Faridabad
"Eros Mall, Sector 20A",Child,Lunch,VEG,THURSDAY,299,12:00:00,16:00:00,Faridabad
"Eros Mall, Sector 20A",Child,Dinner,VEG,THURSDAY,299,18:00:00,23:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Lunch,VEG,THURSDAY,449,12:00:00,18:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Lunch,NON-VEG,THURSDAY,499,12:00:00,18:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Dinner,VEG,THURSDAY,799,18:00:00,23:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Dinner,NON-VEG,THURSDAY,849,18:00:00,23:00:00,Faridabad
"Eros Mall, Sector 20A",Child,Lunch,VEG,FRIDAY,299,12:00:00,16:00:00,Faridabad
"Eros Mall, Sector 20A",Child,Dinner,VEG,FRIDAY,469,18:00:00,23:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Lunch,VEG,FRIDAY,449,12:00:00,18:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Lunch,NON-VEG,FRIDAY,499,12:00:00,18:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Dinner,VEG,FRIDAY,849,18:00:00,23:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Dinner,NON-VEG,FRIDAY,899,18:00:00,23:00:00,Faridabad
"Eros Mall, Sector 20A",Child,Lunch,VEG,SATURDAY,299,12:00:00,16:00:00,Faridabad
"Eros Mall, Sector 20A",Child,Dinner,VEG,SATURDAY,469,18:00:00,23:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Lunch,VEG,SATURDAY,799,12:00:00,18:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Lunch,NON-VEG,SATURDAY,849,12:00:00,18:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Dinner,VEG,SATURDAY,849,18:00:00,23:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Dinner,NON-VEG,SATURDAY,899,18:00:00,23:00:00,Faridabad
"Eros Mall, Sector 20A",Child,Lunch,VEG,SUNDAY,469,12:00:00,16:00:00,Faridabad
"Eros Mall, Sector 20A",Child,Dinner,VEG,SUNDAY,469,18:00:00,23:00:00,Faridabad
"Eros Mall, Sector 20A",Adult,Lunch,VEG,SUNDAY,849,12:00:00,18:00:00,Faridabad
"Square Mall, Civil Lines",Adult,Lunch,NON-VEG,SUNDAY,899,12:00:00,17:45:00,Prayagraj
"Square Mall, Civil Lines",Adult,Lunch,VEG,SUNDAY,799,12:00:00,17:45:00,Prayagraj
"Square Mall, Civil Lines",Adult,Dinner,NON-VEG,SUNDAY,899,18:00:00,23:00:00,Prayagraj
"Square Mall, Civil Lines",Adult,Dinner,VEG,SUNDAY,799,18:00:00,23:00:00,Prayagraj
"Square Mall, Civil Lines",Adult,Lunch,NON-VEG,MONDAY,449,12:00:00,17:45:00,Prayagraj
"Square Mall, Civil Lines",Adult,Lunch,VEG,MONDAY,399,12:00:00,17:45:00,Prayagraj
"Square Mall, Civil Lines",Adult,Dinner,NON-VEG,MONDAY,849,18:00:00,23:00:00,Prayagraj
"Square Mall, Civil Lines",Adult,Dinner,VEG,MONDAY,749,18:00:00,23:00:00,Prayagraj
"Square Mall, Civil Lines",Adult,Lunch,NON-VEG,TUESDAY,449,12:00:00,17:45:00,Prayagraj
"Square Mall, Civil Lines",Adult,Lunch,VEG,TUESDAY,399,12:00:00,17:45:00,Prayagraj
"Square Mall, Civil Lines",Adult,Dinner,NON-VEG,TUESDAY,849,18:00:00,23:00:00,Prayagraj
"Square Mall, Civil Lines",Adult,Dinner,VEG,TUESDAY,749,18:00:00,23:00:00,Prayagraj
"Square Mall, Civil Lines",Adult,Lunch,NON-VEG,WEDNESDAY,449,12:00:00,17:45:00,Prayagraj
"Square Mall, Civil Lines",Adult,Lunch,VEG,WEDNESDAY,399,12:00:00,17:45:00,Prayagraj
"Square Mall, Civil Lines",Adult,Dinner,NON-VEG,WEDNESDAY,849,18:00:00,23:00:00,Prayagraj
"Square Mall, Civil Lines",Adult,Dinner,VEG,WEDNESDAY,749,18:00:00,23:00:00,Prayagraj
"Square Mall, Civil Lines",Adult,Lunch,NON-VEG,THURSDAY,449,12:00:00,17:45:00,Prayagraj
"Square Mall, Civil Lines",Adult,Lunch,VEG,THURSDAY,399,12:00:00,17:45:00,Prayagraj
"Square Mall, Civil Lines",Adult,Dinner,NON-VEG,THURSDAY,849,18:00:00,23:00:00,Prayagraj
"Square Mall, Civil Lines",Adult,Dinner,VEG,THURSDAY,749,18:00:00,23:00:00,Prayagraj
"Square Mall, Civil Lines",Adult,Lunch,NON-VEG,FRIDAY,449,12:00:00,17:45:00,Prayagraj
"Square Mall, Civil Lines",Adult,Lunch,VEG,FRIDAY,399,12:00:00,17:45:00,Prayagraj
"Square Mall, Civil Lines",Adult,Dinner,NON-VEG,FRIDAY,899,18:00:00,23:00:00,Prayagraj
"Square Mall, Civil Lines",Adult,Dinner,VEG,FRIDAY,799,18:00:00,23:00:00,Prayagraj
"Square Mall, Civil Lines",Adult,Lunch,NON-VEG,SATURDAY,499,12:00:00,17:45:00,Prayagraj
"Square Mall, Civil Lines",Adult,Lunch,VEG,SATURDAY,449,12:00:00,17:45:00,Prayagraj
"Square Mall, Civil Lines",Adult,Dinner,NON-VEG,SATURDAY,899,18:00:00,23:00:00,Prayagraj
"Square Mall, Civil Lines",Adult,Dinner,VEG,SATURDAY,799,18:00:00,23:00:00,Prayagraj
"Square Mall, Civil Lines",Child,Lunch,VEG,SUNDAY,429,12:00:00,17:45:00,Prayagraj
"Square Mall, Civil Lines",Child,Dinner,VEG,SUNDAY,429,18:00:00,23:00:00,Prayagraj
"Square Mall, Civil Lines",Child,Lunch,VEG,MONDAY,299,12:00:00,17:45:00,Prayagraj
"Square Mall, Civil Lines",Child,Dinner,VEG,MONDAY,429,18:00:00,23:00:00,Prayagraj
"Square Mall, Civil Lines",Child,Lunch,VEG,TUESDAY,299,12:00:00,17:45:00,Prayagraj
"Square Mall, Civil Lines",Child,Dinner,VEG,TUESDAY,429,18:00:00,23:00:00,Prayagraj
"Square Mall, Civil Lines",Child,Lunch,VEG,WEDNESDAY,299,12:00:00,17:45:00,Prayagraj
"Square Mall, Civil Lines",Child,Dinner,VEG,WEDNESDAY,429,18:00:00,23:00:00,Prayagraj
"Square Mall, Civil Lines",Child,Lunch,VEG,THURSDAY,299,12:00:00,17:45:00,Prayagraj
"Square Mall, Civil Lines",Child,Dinner,VEG,THURSDAY,429,18:00:00,23:00:00,Prayagraj
"Square Mall, Civil Lines",Child,Lunch,VEG,FRIDAY,299,12:00:00,17:45:00,Prayagraj
"Square Mall, Civil Lines",Child,Dinner,VEG,FRIDAY,429,18:00:00,23:00:00,Prayagraj
"Square Mall, Civil Lines",Child,Lunch,VEG,SATURDAY,299,12:00:00,17:45:00,Prayagraj
"Square Mall, Civil Lines",Child,Dinner,VEG,SATURDAY,429,18:00:00,23:00:00,Prayagraj
"Lake Mall, Kalighat",Child,Dinner,VEG,SUNDAY,469,18:00:00,23:00:00,Kolkata
"Lake Mall, Kalighat",Child,Dinner,VEG,TUESDAY,469,18:00:00,23:00:00,Kolkata
"Lake Mall, Kalighat",Child,Dinner,VEG,THURSDAY,469,18:00:00,23:00:00,Kolkata
"Lake Mall, Kalighat",Child,Dinner,VEG,FRIDAY,469,18:00:00,23:00:00,Kolkata
"Lake Mall, Kalighat",Child,Dinner,VEG,SATURDAY,469,18:00:00,23:00:00,Kolkata
"Lake Mall, Kalighat",Child,Lunch,VEG,SUNDAY,469,12:00:00,16:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Lunch,VEG,SATURDAY,899,12:00:00,16:00:00,Kolkata
"Lake Mall, Kalighat",Child,Lunch,VEG,TUESDAY,469,12:00:00,16:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Lunch,NON-VEG,SATURDAY,949,12:00:00,16:00:00,Kolkata
"Lake Mall, Kalighat",Child,Lunch,VEG,THURSDAY,469,12:00:00,16:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Dinner,VEG,SATURDAY,899,18:00:00,23:00:00,Kolkata
"Lake Mall, Kalighat",Child,Lunch,VEG,FRIDAY,469,12:00:00,16:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Dinner,VEG,SUNDAY,899,18:00:00,23:00:00,Kolkata
"Lake Mall, Kalighat",Child,Lunch,VEG,SATURDAY,469,12:00:00,16:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Dinner,NON-VEG,SATURDAY,949,18:00:00,23:00:00,Kolkata
"Lake Mall, Kalighat",Child,Dinner,VEG,WEDNESDAY,469,18:00:00,23:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Dinner,NON-VEG,SUNDAY,949,18:00:00,23:00:00,Kolkata
"Lake Mall, Kalighat",Child,Lunch,VEG,WEDNESDAY,469,12:00:00,16:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Lunch,NON-VEG,WEDNESDAY,899,12:00:00,16:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Lunch,NON-VEG,THURSDAY,899,12:00:00,16:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Dinner,NON-VEG,WEDNESDAY,899,18:00:00,23:00:00,Kolkata
"Lake Mall, Kalighat",Child,Dinner,VEG,MONDAY,469,18:00:00,23:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Dinner,NON-VEG,THURSDAY,899,18:00:00,23:00:00,Kolkata
"Lake Mall, Kalighat",Child,Lunch,VEG,MONDAY,469,12:00:00,16:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Lunch,NON-VEG,FRIDAY,899,12:00:00,16:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Dinner,NON-VEG,FRIDAY,949,18:00:00,23:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Lunch,VEG,SUNDAY,899,12:00:00,16:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Lunch,NON-VEG,SUNDAY,949,12:00:00,16:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Lunch,VEG,WEDNESDAY,799,12:00:00,16:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Lunch,VEG,THURSDAY,799,12:00:00,16:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Dinner,VEG,WEDNESDAY,799,18:00:00,23:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Dinner,VEG,THURSDAY,799,18:00:00,23:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Lunch,VEG,FRIDAY,799,12:00:00,16:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Dinner,VEG,FRIDAY,849,18:00:00,23:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Lunch,VEG,MONDAY,599,12:00:00,16:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Lunch,NON-VEG,MONDAY,699,12:00:00,16:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Dinner,VEG,MONDAY,699,18:00:00,23:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Dinner,NON-VEG,MONDAY,799,18:00:00,23:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Lunch,VEG,TUESDAY,599,12:00:00,16:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Lunch,NON-VEG,TUESDAY,699,12:00:00,16:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Dinner,VEG,TUESDAY,699,18:00:00,23:00:00,Kolkata
"Lake Mall, Kalighat",Adult,Dinner,NON-VEG,TUESDAY,799,18:00:00,23:00:00,Kolkata
"Alcazar Mall, Jubilee Hills",Adult,Lunch,NON-VEG,SATURDAY,979,11:30:00,16:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Dinner,VEG,SATURDAY,929,18:30:00,23:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Dinner,NON-VEG,SATURDAY,979,18:30:00,23:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Dinner,VEG,SUNDAY,899,18:30:00,23:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Dinner,NON-VEG,SUNDAY,999,18:30:00,23:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Lunch,NON-VEG,SUNDAY,999,11:30:00,16:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Lunch,VEG,SUNDAY,899,11:30:00,16:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Lunch,VEG,MONDAY,599,11:30:00,16:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Lunch,NON-VEG,MONDAY,699,11:30:00,16:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Dinner,VEG,MONDAY,599,18:30:00,23:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Dinner,NON-VEG,MONDAY,699,18:30:00,23:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Lunch,VEG,TUESDAY,599,11:30:00,16:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Lunch,NON-VEG,TUESDAY,699,11:30:00,16:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Dinner,VEG,TUESDAY,599,18:30:00,23:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Dinner,NON-VEG,TUESDAY,699,18:30:00,23:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Lunch,VEG,WEDNESDAY,599,11:30:00,16:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Lunch,NON-VEG,WEDNESDAY,699,11:30:00,16:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Dinner,VEG,WEDNESDAY,599,18:30:00,23:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Dinner,NON-VEG,WEDNESDAY,699,18:30:00,23:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Lunch,VEG,THURSDAY,599,11:30:00,16:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Lunch,NON-VEG,THURSDAY,699,11:30:00,16:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Child,Lunch,VEG,SUNDAY,469,11:30:00,16:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Dinner,NON-VEG,THURSDAY,699,18:30:00,23:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Child,Dinner,VEG,SUNDAY,469,18:30:00,23:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Dinner,VEG,THURSDAY,599,18:30:00,23:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Child,Lunch,VEG,SATURDAY,469,11:30:00,16:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Lunch,VEG,FRIDAY,599,11:30:00,16:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Child,Dinner,VEG,SATURDAY,469,18:30:00,23:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Lunch,NON-VEG,FRIDAY,699,11:30:00,16:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Dinner,NON-VEG,FRIDAY,699,18:30:00,23:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Dinner,VEG,FRIDAY,599,18:30:00,23:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Adult,Lunch,VEG,SATURDAY,599,11:30:00,16:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Child,Lunch,VEG,WEDNESDAY,469,11:30:00,16:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Child,Dinner,VEG,WEDNESDAY,469,18:30:00,23:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Child,Lunch,VEG,THURSDAY,469,11:30:00,16:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Child,Dinner,VEG,THURSDAY,469,18:30:00,23:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Child,Lunch,VEG,FRIDAY,469,11:30:00,16:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Child,Dinner,VEG,FRIDAY,469,18:30:00,23:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Child,Lunch,VEG,TUESDAY,469,11:30:00,16:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Child,Dinner,VEG,TUESDAY,469,18:30:00,23:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Child,Lunch,VEG,MONDAY,469,11:30:00,16:00:00,Hyderabad
"Alcazar Mall, Jubilee Hills",Child,Dinner,VEG,MONDAY,469,18:30:00,23:00:00,Hyderabad
"Max Building, Circular Road",Child,Dinner,VEG,SUNDAY,429,18:30:00,23:00:00,Ranchi
"Max Building, Circular Road",Child,Lunch,VEG,SUNDAY,429,12:00:00,17:45:00,Ranchi
"Max Building, Circular Road",Adult,Lunch,NON-VEG,SUNDAY,899,12:00:00,17:45:00,Ranchi
"Max Building, Circular Road",Adult,Dinner,NON-VEG,SUNDAY,899,18:30:00,23:00:00,Ranchi
"Max Building, Circular Road",Adult,Lunch,VEG,SUNDAY,799,12:00:00,17:45:00,Ranchi
"Max Building, Circular Road",Adult,Dinner,VEG,SUNDAY,799,18:30:00,23:00:00,Ranchi
"Max Building, Circular Road",Child,Dinner,VEG,MONDAY,429,18:30:00,23:00:00,Ranchi
"Max Building, Circular Road",Child,Lunch,VEG,MONDAY,429,12:00:00,17:45:00,Ranchi
"Max Building, Circular Road",Adult,Lunch,NON-VEG,MONDAY,849,12:00:00,17:45:00,Ranchi
"Max Building, Circular Road",Adult,Lunch,VEG,MONDAY,749,12:00:00,17:45:00,Ranchi
"Max Building, Circular Road",Adult,Dinner,NON-VEG,MONDAY,849,18:30:00,23:00:00,Ranchi
"Max Building, Circular Road",Adult,Dinner,VEG,MONDAY,749,18:30:00,23:00:00,Ranchi
"Max Building, Circular Road",Child,Dinner,VEG,TUESDAY,429,18:30:00,23:00:00,Ranchi
"Max Building, Circular Road",Child,Lunch,VEG,TUESDAY,429,12:00:00,17:45:00,Ranchi
"Max Building, Circular Road",Adult,Lunch,NON-VEG,TUESDAY,849,12:00:00,17:45:00,Ranchi
"Max Building, Circular Road",Adult,Dinner,NON-VEG,TUESDAY,849,18:30:00,23:00:00,Ranchi
"Max Building, Circular Road",Adult,Lunch,VEG,TUESDAY,749,12:00:00,17:45:00,Ranchi
"Max Building, Circular Road",Adult,Dinner,VEG,TUESDAY,749,18:30:00,23:00:00,Ranchi
"Max Building, Circular Road",Child,Dinner,VEG,WEDNESDAY,429,18:30:00,23:00:00,Ranchi
"Max Building, Circular Road",Child,Lunch,VEG,WEDNESDAY,429,12:00:00,17:45:00,Ranchi
"Max Building, Circular Road",Adult,Lunch,NON-VEG,WEDNESDAY,849,12:00:00,17:45:00,Ranchi
"Max Building, Circular Road",Adult,Dinner,NON-VEG,WEDNESDAY,849,18:30:00,23:00:00,Ranchi
"Max Building, Circular Road",Adult,Lunch,VEG,WEDNESDAY,749,12:00:00,17:45:00,Ranchi
"Max Building, Circular Road",Adult,Dinner,VEG,WEDNESDAY,749,18:30:00,23:00:00,Ranchi
"Max Building, Circular Road",Child,Dinner,VEG,THURSDAY,429,18:30:00,23:00:00,Ranchi
"Max Building, Circular Road",Child,Lunch,VEG,THURSDAY,429,12:00:00,17:45:00,Ranchi
"Max Building, Circular Road",Adult,Lunch,NON-VEG,THURSDAY,849,12:00:00,17:45:00,Ranchi
"Max Building, Circular Road",Adult,Dinner,NON-VEG,THURSDAY,849,18:30:00,23:00:00,Ranchi
"Max Building, Circular Road",Adult,Lunch,VEG,THURSDAY,749,12:00:00,17:45:00,Ranchi
"Max Building, Circular Road",Adult,Dinner,VEG,THURSDAY,749,18:30:00,23:00:00,Ranchi
"Max Building, Circular Road",Child,Dinner,VEG,FRIDAY,429,18:30:00,23:00:00,Ranchi
"Max Building, Circular Road",Child,Lunch,VEG,FRIDAY,429,12:00:00,17:45:00,Ranchi
"Max Building, Circular Road",Adult,Lunch,NON-VEG,FRIDAY,899,12:00:00,17:45:00,Ranchi
"Max Building, Circular Road",Adult,Dinner,NON-VEG,FRIDAY,899,18:30:00,23:00:00,Ranchi
"Max Building, Circular Road",Adult,Lunch,VEG,FRIDAY,799,12:00:00,17:45:00,Ranchi
"Max Building, Circular Road",Adult,Dinner,VEG,FRIDAY,799,18:30:00,23:00:00,Ranchi
"Max Building, Circular Road",Child,Dinner,VEG,SATURDAY,429,18:30:00,23:00:00,Ranchi
"Max Building, Circular Road",Child,Lunch,VEG,SATURDAY,429,12:00:00,17:45:00,Ranchi
"Max Building, Circular Road",Adult,Lunch,NON-VEG,SATURDAY,899,12:00:00,17:45:00,Ranchi
"Max Building, Circular Road",Adult,Dinner,NON-VEG,SATURDAY,899,18:30:00,23:00:00,Ranchi
"Max Building, Circular Road",Adult,Lunch,VEG,SATURDAY,799,12:00:00,17:45:00,Ranchi
"Max Building, Circular Road",Adult,Dinner,VEG,SATURDAY,799,18:30:00,23:00:00,Ranchi
Chrompet,Child,Lunch,VEG,SUNDAY,429,11:30:00,16:00:00,Chennai
Chrompet,Child,Dinner,VEG,SUNDAY,429,18:30:00,23:00:00,Chennai
Chrompet,Child,Lunch,VEG,WEDNESDAY,429,11:30:00,16:00:00,Chennai
Chrompet,Child,Lunch,VEG,FRIDAY,429,11:30:00,16:00:00,Chennai
Chrompet,Child,Lunch,VEG,SATURDAY,429,11:30:00,16:00:00,Chennai
Chrompet,Child,Lunch,VEG,TUESDAY,429,11:30:00,16:00:00,Chennai
Chrompet,Child,Dinner,VEG,WEDNESDAY,429,18:30:00,23:00:00,Chennai
Chrompet,Child,Dinner,VEG,FRIDAY,429,18:30:00,23:00:00,Chennai
Chrompet,Child,Dinner,VEG,SATURDAY,429,18:30:00,23:00:00,Chennai
Chrompet,Child,Dinner,VEG,TUESDAY,429,18:30:00,23:00:00,Chennai
Chrompet,Child,Lunch,VEG,THURSDAY,429,11:30:00,16:00:00,Chennai
Chrompet,Child,Dinner,VEG,THURSDAY,429,18:30:00,23:00:00,Chennai
Chrompet,Child,Lunch,VEG,MONDAY,429,11:30:00,16:00:00,Chennai
Chrompet,Child,Dinner,VEG,MONDAY,429,18:30:00,23:00:00,Chennai
Chrompet,Adult,Lunch,VEG,SUNDAY,849,11:30:00,18:00:00,Chennai
Chrompet,Adult,Lunch,NON-VEG,SUNDAY,899,11:30:00,18:00:00,Chennai
Chrompet,Adult,Dinner,VEG,SUNDAY,849,18:30:00,23:00:00,Chennai
Chrompet,Adult,Dinner,NON-VEG,SUNDAY,899,18:30:00,23:00:00,Chennai
Chrompet,Adult,Lunch,VEG,MONDAY,699,11:30:00,18:00:00,Chennai
Chrompet,Adult,Lunch,NON-VEG,MONDAY,749,11:30:00,18:00:00,Chennai
Chrompet,Adult,Dinner,VEG,MONDAY,699,18:30:00,23:00:00,Chennai
Chrompet,Adult,Dinner,NON-VEG,MONDAY,749,18:30:00,23:00:00,Chennai
Chrompet,Adult,Lunch,VEG,TUESDAY,699,11:30:00,18:00:00,Chennai
Chrompet,Adult,Lunch,NON-VEG,TUESDAY,749,11:30:00,18:00:00,Chennai
Chrompet,Adult,Dinner,VEG,TUESDAY,699,18:30:00,23:00:00,Chennai
